# TEST CONFIGURATION BEGIN
# File Stream: filename: elec.csv  -  n_targets: 1
# [HT] HoeffdingTree: max_byte_size: 33554432 - memory_estimate_period: 1000000 - grace_period: 200 - split_criterion: info_gain - split_confidence: 1e-07 - tie_threshold: 0.05 - binary_split: False - stop_mem_management: False - remove_poor_atts: False - no_pre_prune: False - leaf_prediction: nba - nb_threshold: 0 - nominal_attributes: [] - 
# [HATT] HATT: max_byte_size: 33554432 - memory_estimate_period: 1000000 - grace_period: 200 - split_criterion: info_gain - split_confidence: 1e-07 - tie_threshold: 0.05 - binary_split: False - stop_mem_management: False - remove_poor_atts: False - no_pre_prune: False - leaf_prediction: nba - nb_threshold: 0 - nominal_attributes: [] - 
# Prequential Evaluator: n_wait: 200 - max_samples: 20000 - max_time: inf - output_file: output_pretrain_2300_batch_size_1_dataset_elec.csv - batch_size: 1 - pretrain_size: 2300 - task_type: classification - show_plot: False - metrics: ['accuracy', 'kappa']
# TEST CONFIGURATION END
id,mean_acc_[HT],current_acc_[HT],mean_acc_[HATT],current_acc_[HATT],mean_kappa_[HT],current_kappa_[HT],mean_kappa_[HATT],current_kappa_[HATT]
2799,0.840000,0.825000,0.980000,0.990000,0.681833,0.650419,0.959792,0.979998
2999,0.851429,0.880000,0.978571,0.975000,0.701343,0.718343,0.955436,0.932886
3199,0.836667,0.785000,0.980000,0.985000,0.675675,0.588201,0.958484,0.969053
3399,0.850909,0.915000,0.982727,0.995000,0.704502,0.821878,0.964926,0.989646
3599,0.856923,0.890000,0.983077,0.985000,0.715304,0.762931,0.965265,0.965390
3799,0.856000,0.850000,0.984667,0.995000,0.706000,0.325691,0.967764,0.983918
3999,0.869412,0.970000,0.983529,0.975000,0.732799,0.938049,0.965459,0.948454
4199,0.872632,0.900000,0.983684,0.985000,0.735909,0.746547,0.965511,0.965092
4399,0.862381,0.765000,0.975714,0.900000,0.708876,0.279141,0.948012,0.739583
4599,0.861739,0.855000,0.976522,0.985000,0.711519,0.709419,0.950374,0.969988
4799,0.863600,0.885000,0.975200,0.960000,0.715604,0.762151,0.947643,0.916701
4999,0.863704,0.865000,0.974444,0.965000,0.711728,0.578125,0.945486,0.906116
5199,0.859310,0.800000,0.974483,0.975000,0.705807,0.609375,0.945889,0.949637
5399,0.848710,0.695000,0.972258,0.940000,0.682457,0.357624,0.941361,0.877912
5599,0.850303,0.875000,0.973030,0.985000,0.684395,0.713500,0.942920,0.967554
5799,0.840857,0.685000,0.973143,0.975000,0.668088,0.408451,0.943332,0.949208
5999,0.842973,0.880000,0.973784,0.985000,0.671737,0.736727,0.944645,0.967914
6199,0.847179,0.925000,0.974615,0.990000,0.682986,0.846311,0.946870,0.979602
6399,0.843171,0.765000,0.974634,0.975000,0.675710,0.546682,0.946893,0.947335
6599,0.844186,0.865000,0.971860,0.915000,0.675382,0.607330,0.940731,0.775726
6799,0.848000,0.930000,0.971778,0.970000,0.683429,0.855551,0.940662,0.938800
6999,0.849149,0.875000,0.971277,0.960000,0.685829,0.741254,0.939693,0.918192
7199,0.845714,0.765000,0.971020,0.965000,0.678018,0.499361,0.939227,0.928367
7399,0.841961,0.750000,0.966471,0.855000,0.671424,0.527053,0.930137,0.706180
7599,0.841698,0.835000,0.966792,0.975000,0.671190,0.664566,0.930911,0.949454
7799,0.842000,0.850000,0.965818,0.940000,0.673980,0.676724,0.929232,0.877800
7999,0.843509,0.885000,0.967018,1.000000,0.678197,0.768751,0.931906,1.000000
8199,0.846610,0.935000,0.967627,0.985000,0.685220,0.870000,0.933329,0.969982
8399,0.847705,0.880000,0.968033,0.980000,0.688587,0.752654,0.934357,0.959690
8599,0.847778,0.850000,0.968571,0.985000,0.689428,0.701195,0.935554,0.969982
8799,0.850615,0.940000,0.968308,0.960000,0.695972,0.877250,0.935188,0.918864
8999,0.851791,0.890000,0.968806,0.985000,0.698866,0.780373,0.936283,0.969994
9199,0.852464,0.875000,0.968116,0.945000,0.700272,0.749499,0.934935,0.889934
9399,0.849437,0.745000,0.968169,0.970000,0.694773,0.502245,0.935090,0.939856
9599,0.849041,0.835000,0.968493,0.980000,0.694649,0.654016,0.935882,0.959317
9799,0.848400,0.825000,0.968800,0.980000,0.693483,0.654696,0.936480,0.958519
9999,0.849610,0.895000,0.968961,0.975000,0.696043,0.791377,0.936894,0.949789
10199,0.851139,0.910000,0.969367,0.985000,0.699907,0.785714,0.937893,0.966696
10399,0.852099,0.890000,0.970000,0.995000,0.702084,0.779006,0.939226,0.989994
10599,0.851687,0.835000,0.970361,0.985000,0.701407,0.672749,0.939971,0.969831
10799,0.852118,0.870000,0.970824,0.990000,0.702248,0.738352,0.940872,0.978985
10999,0.853103,0.895000,0.970920,0.975000,0.703858,0.758732,0.941015,0.945911
11199,0.853371,0.865000,0.970674,0.960000,0.704225,0.719043,0.940505,0.917974
11399,0.853297,0.850000,0.970659,0.970000,0.703556,0.621260,0.940397,0.931137
11599,0.851613,0.775000,0.970215,0.950000,0.699954,0.547920,0.939517,0.899890
11799,0.851684,0.855000,0.970526,0.985000,0.700529,0.697412,0.940226,0.969525
11999,0.849175,0.730000,0.970619,0.975000,0.695252,0.425837,0.940396,0.948422
12199,0.849091,0.845000,0.970303,0.955000,0.695127,0.688880,0.939760,0.909017
12399,0.848614,0.825000,0.970297,0.970000,0.694157,0.646179,0.939753,0.939400
12599,0.845340,0.680000,0.970583,0.985000,0.687986,0.384556,0.940344,0.969831
12799,0.846190,0.890000,0.970857,0.985000,0.689874,0.779559,0.940936,0.969994
12999,0.846822,0.880000,0.970935,0.975000,0.691565,0.737389,0.941174,0.947808
13199,0.846147,0.810000,0.971101,0.980000,0.690347,0.625394,0.941513,0.959612
13399,0.846396,0.860000,0.971441,0.990000,0.691160,0.707450,0.942251,0.979755
13599,0.845929,0.820000,0.971593,0.980000,0.690255,0.642005,0.942546,0.958966
13799,0.846783,0.895000,0.971478,0.965000,0.692175,0.782834,0.942363,0.928934
13999,0.847009,0.860000,0.971538,0.975000,0.692717,0.720559,0.942499,0.949950
14199,0.843950,0.665000,0.971429,0.965000,0.686754,0.362997,0.942268,0.928498
14399,0.844132,0.855000,0.971322,0.965000,0.686947,0.680265,0.942010,0.922309
14599,0.844797,0.885000,0.971301,0.970000,0.688399,0.767489,0.942002,0.939729
14799,0.846640,0.960000,0.971360,0.975000,0.692137,0.920000,0.942138,0.950000
14999,0.844488,0.710000,0.970630,0.925000,0.687325,0.046053,0.940591,0.807692
15199,0.842403,0.710000,0.970233,0.945000,0.682994,0.444498,0.939824,0.889403
15399,0.842290,0.835000,0.970382,0.980000,0.682474,0.589552,0.940065,0.951923
15599,0.839774,0.675000,0.969624,0.920000,0.677000,0.200492,0.938494,0.825404
15799,0.835630,0.560000,0.968889,0.920000,0.668216,-0.003993,0.936992,0.835069
15999,0.833066,0.660000,0.968905,0.970000,0.662690,0.242171,0.937017,0.938644
16199,0.833022,0.830000,0.968777,0.960000,0.662302,0.599104,0.936708,0.908998
16399,0.832270,0.780000,0.968865,0.975000,0.660657,0.539363,0.936882,0.949073
16599,0.830070,0.675000,0.968741,0.960000,0.656010,0.338086,0.936645,0.919832
16799,0.829724,0.805000,0.968828,0.975000,0.654710,0.330357,0.936741,0.933792
16999,0.829456,0.810000,0.969048,0.985000,0.653596,0.405507,0.937117,0.962594
17199,0.828389,0.750000,0.969396,0.995000,0.650864,0.262646,0.937771,0.988364
17399,0.827947,0.795000,0.969338,0.965000,0.649575,0.490683,0.937592,0.916288
17599,0.828301,0.855000,0.968889,0.935000,0.650450,0.712985,0.936722,0.869478
17799,0.829161,0.895000,0.968194,0.915000,0.652473,0.789199,0.935339,0.829966
17999,0.829745,0.875000,0.967325,0.900000,0.653654,0.747117,0.933559,0.792510
18199,0.830503,0.890000,0.966855,0.930000,0.655073,0.766949,0.932586,0.853556
18399,0.830994,0.870000,0.966584,0.945000,0.655756,0.689293,0.931977,0.871164
18599,0.831227,0.850000,0.966074,0.925000,0.655823,0.610390,0.930858,0.806352
18799,0.832788,0.960000,0.966000,0.960000,0.658814,0.912098,0.930670,0.912098
18999,0.833952,0.930000,0.966048,0.970000,0.661144,0.855327,0.930758,0.937997
19199,0.832189,0.685000,0.965089,0.885000,0.657722,0.426230,0.928879,0.765402
19399,0.833275,0.925000,0.965146,0.970000,0.659869,0.844075,0.928978,0.937238
19599,0.833121,0.820000,0.964566,0.915000,0.659623,0.642467,0.927822,0.830508
19799,0.834000,0.910000,0.964343,0.945000,0.661446,0.818035,0.927375,0.889001
19999,0.834633,0.890000,0.964124,0.945000,0.662864,0.780592,0.926958,0.890198
